Whole Person Physiome Table for Craniofacial and Dental System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Jacob C. Scherba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0001-8187-0507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer Name(s):,George Hajishengallis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,0000-0001-7392-8852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,1/9/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"List physiological functions as a hierarchy, starting with the body system in Function/1 (this should be the same as the table name), a major life function in Function/2, and more specific functions in subsequent columns. Add more columns if needed. Place limited explanatory text if needed in Function/Notes. Each function should include a ID from Gene Ontology (GO) if possible or another standard ontology. The LABEL column is the label for that ID as it appears in that ontology.",,,,,,,,,,,,,,,,,,,,,,,,,"Provide a very brief description (a few words) of the specific processes that occur during the corresponding function (e.g., a chemical reaction, physical change, feedback loop, etc.) in the Process column. Enter whether the Effector is a cell, tissue, or organ. Provide the anatomical location of the Effector in EffectorLocation along with the associated UBERON ID, if avaialble. Enter the Effector and its UBERON ID in the following columns. See Glossary for detailed instructions on tabulating the Signal, Effect, Behavior, Behavior X, Behavior Y, Behavior Z, and X Target columns.",,,,,,,,,,,,,,,Enter notes here from primary texts on quantitative information available for the processes denoted to the left,"Indicate the time scale category for this process: milliseconds, seconds, minutes, hours, days, weeks, years.","Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","OPTIONAL FOR NOW. List clinical measures, such as laboratory tests, vital signs, or radiology studies, related to the physiological function. These columns are simple lists and are NOT hierarchical. Include an ID for the measurement, such as a LOINC code, if known. Add more columns if needed.",,,,,,,,,,,,"OPTIONAL FOR NOW. List other interacting physiological functions. These columns are simple lists and NOT hierarchical. Add more columns if needed. For the LABEL and ID columns, use Gene Ontology (GO) if possible.",,,,,,,,,,,,"DO NOT FILL THIS OUT YET. These columns will list body states or conditions that change the physiological process. (e.g., ""fed"", ""fasted"")",,"DO NOT FILL THIS OUT YET. These columns will indicate the changes that occur during the corresponding body states. (e.g., ""increase"", ""decrease"")",,"REQUIRED. Enter references in support of the information on this row. The ID column should include a standard identifier, such as a DOI or ISBN. The optional CHAPTER column should be used to list the relevant chapters in a book. The optional NOTES column can be used to clarify which part of the row the reference is for, such as a reference about the anatomical structures involved in the function rather than the interactions. Add more sets of reference columns if needed, making sure to include the ID column.",,,,,,,,,,,
Function/1,Function/1/LABEL,Function/1/ID,Function/2,Function/2/LABEL,Function/2/ID,Function/3,Function/3/LABEL,Function/3/ID,Function/4,Function/4/LABEL,Function/4/ID,Function/5,Function/5/LABEL,Function/5/ID,Function/6,Function/6/LABEL,Function/6/ID,Function/7,Function/7/LABEL,Function/7/ID,Function/8,Function/8/LABEL,Function/8/ID,Function/Notes,Process,EffectorScale,EffectorLocation,EffectorLocation/LABEL,EffectorLocation/ID,Effector,Effector/LABEL,Effector/ID,Signal,Effect,Behavior,Behavior X,Behavior Y,Behavior Z,X Target,QuantitativeNotes,TimeScale,SignalScale,EffectScale,ClinicalMeasure/1,ClinicalMeasure/1/LABEL,ClinicalMeasure/1/ID,ClinicalMeasure/2,ClinicalMeasure/2/LABEL,ClinicalMeasure/2/ID,ClinicalMeasure/3,ClinicalMeasure/3/LABEL,ClinicalMeasure/3/ID,ClinicalMeasure/4,ClinicalMeasure/4/LABEL,ClinicalMeasure/4/ID,Interaction/1,Interaction/1/LABEL,Interaction/1/ID,Interaction/2,Interaction/2/LABEL,Interaction/2/ID,Interaction/3,Interaction/3/LABEL,Interaction/3/ID,Interaction/4,Interaction/4/LABEL,Interaction/4/ID,State/1,State/2,Regulation/1,Regulation/2,REF/1,REF/1/ID,REF/1/CHAPTER,REF/1/NOTES,REF/2,REF/2/ID,REF/2/CHAPTER,REF/2/NOTES,REF/3,REF/3/ID,REF/3/CHAPTER,REF/3/NOTES
dental and craniofacial system,,,secretion,secretion,GO:0046903,saliva secretion,saliva secretion,GO:0046541,,,,,,,,,,,,,,,,,,tissue,mouth,mouth,UBERON:0000165,parotid gland,parotid gland,UBERON:0001831,olfactory receptor cell detection of odorant,increases,X secretion,saliva,,,,,seconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,secretion,secretion,GO:0046903,saliva secretion,saliva secretion,GO:0046541,,,,,,,,,,,,,,,,,,tissue,mouth,mouth,UBERON:0000165,parotid gland,parotid gland,UBERON:0001831,taste bud detection of tastant,increases,X secretion,saliva,,,,,seconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,CN X innervates pharyngeal constrictor to coordinate swallowing,tissue,glossopharyngeal nerve,glossopharyngeal nerve,UBERON:0001649,pharyngeal nerve plexus,pharyngeal nerve plexus,UBERON:0011325,,does,innervation of X,superior pharyngeal constrictor,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,CN X innervates pharyngeal constrictor to coordinate swallowing,tissue,vagus nerve,vagus nerve,UBERON:0001759,pharyngeal nerve plexus,pharyngeal nerve plexus,UBERON:0011325,,does,innervation of X,superior pharyngeal constrictor,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,,tissue,pharynx,pharynx,UBERON:0006562,superior pharyngeal constrictor,superior pharyngeal constrictor,UBERON:0006329,,does,contraction,,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,,tissue,pharynx,pharynx,UBERON:0006562,superior pharyngeal constrictor,superior pharyngeal constrictor,UBERON:0006329,pharyngeal nerve plexus depolarization,increases,contraction,,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,,tissue,pharynx,pharynx,UBERON:0006562,superior pharyngeal constrictor,superior pharyngeal constrictor,UBERON:0006329,pharyngeal nerve plexus depolarization,increases,contraction X,force,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,,tissue,pharynx,pharynx,UBERON:0006562,superior pharyngeal constrictor,superior pharyngeal constrictor,UBERON:0006329,pharyngeal nerve plexus depolarization,increases,contraction X,frequency,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,pharyngeal plexus gets contribution from CN IX and X to innervate the pharyngeal constrictors,tissue,glossopharyngeal nerve,glossopharyngeal nerve,UBERON:0001649,pharyngeal nerve plexus,pharyngeal nerve plexus,UBERON:0011325,,does,innervation of X,middle pharyngeal constrictor,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,pharyngeal plexus gets contribution from CN IX and X to innervate the pharyngeal constrictors,tissue,vagus nerve,vagus nerve,UBERON:0001759,pharyngeal nerve plexus,pharyngeal nerve plexus,UBERON:0011325,,does,innervation of X,middle pharyngeal constrictor,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,,tissue,pharynx,pharynx,UBERON:0006562,middle pharyngeal constrictor,middle pharyngeal constrictor,UBERON:0010749,,does,contraction,,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,,tissue,pharynx,pharynx,UBERON:0006562,middle pharyngeal constrictor,middle pharyngeal constrictor,UBERON:0010749,pharyngeal nerve plexus depolarization,increases,contraction,,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,,tissue,pharynx,pharynx,UBERON:0006562,middle pharyngeal constrictor,middle pharyngeal constrictor,UBERON:0010749,pharyngeal nerve plexus depolarization,increases,contraction X,force,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,,tissue,pharynx,pharynx,UBERON:0006562,middle pharyngeal constrictor,middle pharyngeal constrictor,UBERON:0010749,pharyngeal nerve plexus depolarization,increases,contraction X,frequency,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,pharyngeal plexus gets contribution from CN IX and X to innervate the pharyngeal constrictors,tissue,glossopharyngeal nerve,glossopharyngeal nerve,UBERON:0001649,pharyngeal nerve plexus,pharyngeal nerve plexus,UBERON:0011325,,does,innervation of X,inferior pharyngeal constrictor,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,pharyngeal plexus gets contribution from CN IX and X to innervate the pharyngeal constrictors,tissue,vagus nerve,vagus nerve,UBERON:0001759,pharyngeal nerve plexus,pharyngeal nerve plexus,UBERON:0011325,,does,innervation of X,inferior pharyngeal constrictor,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,,tissue,pharynx,pharynx,UBERON:0006562,inferior pharyngeal constrictor,inferior pharyngeal constrictor,UBERON:0001570,,does,contraction,,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,,tissue,pharynx,pharynx,UBERON:0006562,inferior pharyngeal constrictor,inferior pharyngeal constrictor,UBERON:0001570,pharyngeal nerve plexus depolarization,increases,contraction,,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,,tissue,pharynx,pharynx,UBERON:0006562,inferior pharyngeal constrictor,inferior pharyngeal constrictor,UBERON:0001570,pharyngeal nerve plexus depolarization,increases,contraction X,force,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,,tissue,pharynx,pharynx,UBERON:0006562,inferior pharyngeal constrictor,inferior pharyngeal constrictor,UBERON:0001570,pharyngeal nerve plexus depolarization,increases,contraction X,frequency,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,,,,,,,,,,,,,,,,,CN XII innervates muscles of the tongue,tissue,cranial nerve,cranial nerve,UBERON:0001785,hypoglossal nerve,hypoglossal nerve,UBERON:0001650,,does,depolarization,tongue,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,,,,,,,,,,,,,,,,,,tissue,cranial nerve,cranial nerve,UBERON:0001785,hypoglossal nerve,hypoglossal nerve,UBERON:0001650,,does,innervation of X,genioglossus muscle,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,,,,,,,,,,,,,,,,,,tissue,tongue,tongue,UBERON:0001723,genioglossus,genioglossus muscle,UBERON:0001571,,does,contraction,,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,,,,,,,,,,,,,,,,,,tissue,tongue,tongue,UBERON:0001723,genioglossus,genioglossus muscle,UBERON:0001571,hypoglossal nerve depolarization,increases,contraction,,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,,,,,,,,,,,,,,,,,,tissue,tongue,tongue,UBERON:0001723,genioglossus,genioglossus muscle,UBERON:0001571,hypoglossal nerve depolarization,increases,contraction X,force,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,,,,,,,,,,,,,,,,,,tissue,tongue,tongue,UBERON:0001723,genioglossus,genioglossus muscle,UBERON:0001571,hypoglossal nerve depolarization,increases,contraction X,frequency,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,,,,,,,,,,,,,,,,,,tissue,cranial nerve,cranial nerve,UBERON:0001785,hypoglossal nerve,hypoglossal nerve,UBERON:0001650,,does,innervation of X,hyoglossus muscle,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,,,,,,,,,,,,,,,,,,tissue,tongue,tongue,UBERON:0001723,hyoglossus,hyoglossus muscle,UBERON:0001572,,does,contraction,,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,,,,,,,,,,,,,,,,,,tissue,tongue,tongue,UBERON:0001723,hyoglossus,hyoglossus muscle,UBERON:0001572,hypoglossal nerve depolarization,increases,contraction,,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,,,,,,,,,,,,,,,,,,tissue,tongue,tongue,UBERON:0001723,hyoglossus,hyoglossus muscle,UBERON:0001572,hypoglossal nerve depolarization,increases,contraction X,force,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,,,,,,,,,,,,,,,,,,tissue,tongue,tongue,UBERON:0001723,hyoglossus,hyoglossus muscle,UBERON:0001572,hypoglossal nerve depolarization,increases,contraction X,frequency,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,,,,,,,,,,,,,,,,,,tissue,cranial nerve,cranial nerve,UBERON:0001785,hypoglossal nerve,hypoglossal nerve,UBERON:0001650,,does,innervation of X,styloglossus,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,,,,,,,,,,,,,,,,,,tissue,tongue,tongue,UBERON:0001723,styloglossus,styloglossus,UBERON:0001573,,does,contraction,,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,,,,,,,,,,,,,,,,,,tissue,tongue,tongue,UBERON:0001723,styloglossus,styloglossus,UBERON:0001573,hypoglossal nerve depolarization,increases,contraction,,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,,,,,,,,,,,,,,,,,,tissue,tongue,tongue,UBERON:0001723,styloglossus,styloglossus,UBERON:0001573,hypoglossal nerve depolarization,increases,contraction X,force,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,,,,,,,,,,,,,,,,,,tissue,tongue,tongue,UBERON:0001723,styloglossus,styloglossus,UBERON:0001573,hypoglossal nerve depolarization,increases,contraction X,frequency,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,,,,,,,,,,,,,,,,,,tissue,cranial nerve,cranial nerve,UBERON:0001785,hypoglossal nerve,hypoglossal nerve,UBERON:0001650,,does,innervation of X,intrinsic muscle of tongue,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,,,,,,,,,,,,,,,,,,tissue,tongue,tongue,UBERON:0001723,intrinsic muscle of tongue,intrinsic muscle of tongue,UBERON:0001576,,does,contraction,,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,,,,,,,,,,,,,,,,,,tissue,tongue,tongue,UBERON:0001723,intrinsic muscle of tongue,intrinsic muscle of tongue,UBERON:0001576,hypoglossal nerve depolarization,increases,contraction,,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,,,,,,,,,,,,,,,,,,tissue,tongue,tongue,UBERON:0001723,intrinsic muscle of tongue,intrinsic muscle of tongue,UBERON:0001576,hypoglossal nerve depolarization,increases,contraction X,force,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,,,,,,,,,,,,,,,,,,tissue,tongue,tongue,UBERON:0001723,intrinsic muscle of tongue,intrinsic muscle of tongue,UBERON:0001576,hypoglossal nerve depolarization,increases,contraction X,frequency,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,sensory perception,sensory perception,GO:0007600,sensory perception of pain,sensory perception of pain,GO:0019233,,,,,,,,,,,,,,,,,CN V receives pain signal from tooth ,tissue,teeth,dentition,UBERON:0003672,nociceptor nerve ending,nociceptor nerve ending,UBERON:0035017,,does,detection of X,pain stimuli,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,sensory perception,sensory perception,GO:0007600,sensory perception of pain,sensory perception of pain,GO:0019233,,,,,,,,,,,,,,,,,,tissue,cranial nerve,cranial nerve,UBERON:0001785,trigeminal nerve,trigeminal nerve,UBERON:0001645,dentition nociceptor nerve ending detection of pain stimuli,increases,depolarization,,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,sensory perception,pain perception,GO:0019233,CN IX: Glossophar.,sensory perception of pain,GO:0019233,,,,,,,,,,,,,,,,,CN IX receives pain signals from the oropharynx,tissue,oropharynx,oropharynx,UBERON:0001729,nociceptor nerve ending,nociceptor nerve ending,UBERON:0035017,,does,detection of X,pain stimuli,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dental and craniofacial system,,,sensory perception,pain perception,GO:0019233,CN IX: Glossophar.,sensory perception of pain,GO:0019233,,,,,,,,,,,,,,,,,,tissue,cranial nerve,cranial nerve,UBERON:0001785,glossopharyngeal nerve,glossopharyngeal nerve,UBERON:0001649,oropharynx nociceptor nerve ending detection of pain stimuli,increases,depolarization,,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
