organ,id,cf_asctb_type,label
heart,UBERON:0035374,AS,small cardiac vein
heart,UBERON:0002079,AS,left atrium
heart,UBERON:0003380,AS,myocardium
heart,HGNC:12403,B (gene),NPPA
heart,CL:0001065,CT,ILC
heart,CL:0002350,CT,endocardial
heart,CL:0000071,CT,endothelial cell
heart,UBERON:0001982,AS,vasculature
heart,CL:0002144,CT,capillary endothelial cell
heart,HGNC:10001,B (gene),PECAM1
heart,UBERON:0001979,AS,vasculature
heart,FMA:49913,AS,left inferior pulmonary vein
heart,FMA:49916,AS,left superior pulmonary vein
heart,FMA:49911,AS,right inferior pulmonary vein
heart,FMA:49914,AS,right superior pulmonary vein
heart,FMA:4715,AS,oblique vein of the left atrium
heart,UBERON:0002084,AS,left ventricle
heart,UBERON:0006566,AS,myocardium
heart,HGNC:12403,B (gene),TTN
heart,HGNC:7577,B (gene),MYH7
heart,HGNC:7583,B (gene),MYL2
heart,HGNC:3703,B (gene),FHL2
heart,CL:0002068,CT,Purkinje fiber cell
heart,CL:2000066,CT,fibroblast
heart,FMA:3860,AS,left diagonal branch of the left anterior descending artery
heart,CL:0000071,CT,smooth muscle cell
heart,FMA:3902,AS,left obtuse marginal branch of the left coronary artery
heart,FMA:3835,AS,posterior left ventricular branch of the right coronary artery
heart,FMA:4708,AS,left marginal vein
heart,FMA:4712,AS,posterior vein of the left ventricle
heart,UBERON:0002094,AS,septum
heart,UBERON:8600102,AS,left anterior descending artery
heart,FMA:3840,AS,posterior descending artery
heart,UBERON:8600063,AS,septal perforating arteries
heart,UBERON:0006958,AS,great cardiac vein
heart,UBERON:0009687,AS,middle cardiac vein
heart,HGNC:2705,B (gene),
heart,UBERON:0002353,AS,atrioventricular bundle
heart,CL:1000477,CT,pacemaker cardiomyocyte
heart,UBERON:0002080,AS,right ventricle
heart,UBERON:0006567,AS,myocardium
heart,UBERON:0039232,AS,conus artery
heart,FMA:3818,AS,right marginal artery
heart,UBERON:8470002,AS,Moderator band
heart,UBERON:0000946,AS,Cardial valve
heart,UBERON:0002134,AS,Tricuspid valve
heart,CL:4030032,CT,valve interstitial cell
heart,UBERON:0002146,AS,Pulmonary Valve
heart,UBERON:0002135,AS,Mitral valve
heart,UBERON:0002137,AS,Aortic valve
heart,UBERON:0002348,AS,Epicardium
heart,CL:0000077,CT,mesothelial cell
heart,HGNC:1455,B (gene),CALR
heart,HGNC:7371,B (gene),MSLN
heart,HGNC:12796,B (gene),WT1
heart,CL:1000309,CT,adipocyte
heart,HGNC:11190,B (gene),SOX10
heart,ASCTB-TEMP:s100,B (gene),S100
heart,UBERON:0003383,AS,cardiac muscle tissue of interventricular septum
kidney,UBERON:0002113,AS,kidney
kidney,UBERON:0002015,AS,kidney capsule
kidney,CL:0000499,CT,stromal cell
kidney,ASCTB-TEMP:capsule-mesenchymal-stromal-cell,CT,capsule mesenchymal stromal cell
kidney,HGNC:3802,B (gene),Foxd1
kidney,HGNC:1975,B (gene),VSX2
kidney,UBERON:0001225,AS,cortex of kidney
kidney,UBERON:0002189,AS,outer cortex of kidney
kidney,UBERON:0004188,AS,Glomerular Epithelium
kidney,UBERON:0005751,AS,visceral epithelial layer
kidney,CL:0000653,CT,Podocyte
kidney,HGNC:13394,B (gene),NPHS2
kidney,HGNC:9171,B (gene),PODXL
kidney,HGNC:7908,B (gene),NPHS1
kidney,HGNC:9679,B (gene),PTPRQ
kidney,UBERON:0005271,AS,juxtamedullary cortex
kidney,HGNC:9171,B (protein),PODXL
kidney,UBERON:0009883,AS,medullary ray
kidney,UBERON:0004203,AS,Collecting Duct (Cortex)
kidney,CL:1000714,CT,Cortical Collecting Duct Principal Cell
kidney,HGNC:634,B (gene),AQP2
kidney,HGNC:636,B (gene),AQP3
kidney,HGNC:4028,B (gene),FXYD4
kidney,HGNC:634,B (protein),AQP2
kidney,UBERON:0000362,AS,renal medulla
kidney,UBERON:0004202,AS,kidney outer medulla outer stripe
kidney,UBERON:0001291,AS,Loop of Henle (Thick Limb/Medulla)
kidney,CL:1001108,CT,Medullary Thick Ascending Limb Cell
kidney,HGNC:10910,B (gene),SLC12A1
kidney,HGNC:12559,B (gene),UMOD
kidney,HGNC:1514,B (gene),CASR
kidney,UBERON:0004201,AS,kidney outer medulla inner stripe
kidney,UBERON:0001289,AS,Loop of Henle (Thin Limb)
kidney,UBERON:8600036,AS,descending thin limb of loop of Henle 2
kidney,CL:4030013,CT,Descending Thin Limb Cell Type 2
kidney,HGNC:2389,B (gene),CRYAB
kidney,HGNC:20862,B (gene),SLC39A8
kidney,HGNC:11530,B (gene),TACSTD2
kidney,HGNC:633,B (gene),AQP1
kidney,HGNC:11073,B (gene),SLC9A3
kidney,HGNC:633,B (protein),AQP1
kidney,UBERON:0001294,AS,inner medulla of kidney
kidney,UBERON:0009202,AS,Descending Vasa Recta
kidney,CL:1001285,CT,Descending Vasa Recta Endothelial Cell
kidney,HGNC:8951,B (gene),SERPINE2
kidney,HGNC:11853,B (gene),TM4SF1
kidney,HGNC:15846,B (gene),PALMD
kidney,HGNC:222,B (gene),ADAMTS6
kidney,HGNC:12559,B (protein),UMOD
kidney,UBERON:0001228,AS,renal papilla
kidney,UBERON:0009095,AS,papillary tip
kidney,CL:1000718,CT,Inner Medullary Collecting Duct Cell
kidney,HGNC:10919,B (gene),SLC14A2
kidney,UBERON:0001225,AS,renal cortex
kidney,UBERON:0001284,AS,renal column (column of Bertin)
kidney,UBERON:0004200,AS,renal pyramid
kidney,UBERON:0001285,AS,nephron
kidney,UBERON:0001229,AS,Renal Corpuscle
kidney,UBERON:0005750,AS,parietal epithelial layer
kidney,CL:1000452,CT,Parietal Epithelial Cell
kidney,HGNC:12663,B (gene),VCAM1
kidney,HGNC:4883,B (gene),CFH
kidney,HGNC:18688,B (gene),CRB2
kidney,HGNC:15472,B (gene),ALDH1A2
kidney,HGNC:12692,B (protein),VIM
kidney,HGNC:23319,B (gene),NTNG1
kidney,HGNC:13517,B (gene),CLIC5
kidney,UBERON:0000074,AS,renal glomerulus
kidney,UBERON:0004190,AS,Glomerulus Vasculature
kidney,UBERON:0004294,AS,glomerular capillary endothelium
kidney,CL:1001005,CT,Glomerular Capillary Endothelial Cell
kidney,HGNC:3244,B (gene),EHD3
kidney,HGNC:16041,B (gene),EMCN
kidney,HGNC:29853,B (gene),HECW2
kidney,HGNC:3763,B (gene),FLT1
kidney,HGNC:9051,B (gene),PLAT
kidney,UBERON:0005215,AS,Interstitium
kidney,UBERON:0002319,AS,Proximal Tubule
kidney,UBERON:0002320,AS,glomerular mesangium
kidney,CL:1000742,CT,Mesangial Cell
kidney,HGNC:16953,B (gene),POSTN
kidney,HGNC:26270,B (gene),PIEZO2
kidney,HGNC:10249,B (gene),ROBO1
kidney,HGNC:6144,B (gene),ITGA8
kidney,HGNC:8804,B (gene),PDGFRB
kidney,HGNC:17732,B (gene),SYNPO2
kidney,UBERON:0001231,AS,Tubules
kidney,UBERON:0004134,AS,proximal tubule
kidney,CL:0002306,CT,Proximal Tubule Epithelial Cell
kidney,HGNC:2548,B (gene),CUBN
kidney,HGNC:6694,B (gene),LRP2
kidney,HGNC:10916,B (gene),SLC13A1
kidney,HGNC:417,B (gene),ALDOB
kidney,HGNC:4175,B (gene),GATM
kidney,HGNC:6694,B (protein),LRP2
kidney,UBERON:0004134,AS,Proximal Tubule
kidney,UBERON:0004196,AS,proximal convoluted tubule segment 1
kidney,CL:4030009,CT,Proximal Tubule Epithelial Cell Segment 1
kidney,HGNC:28750,B (gene),SLC5A12
kidney,HGNC:11037,B (gene),SLC5A2
kidney,HGNC:11019,B (gene),SLC34A1
kidney,HGNC:10970,B (gene),SLC22A6
kidney,HGNC:10972,B (gene),SLC22A8
kidney,HGNC:9453,B (gene),PRODH2
kidney,UBERON:0004197,AS,proximal convoluted tubule segment 2
kidney,CL:4030010,CT,Proximal Tubule Epithelial Cell Segment 2
kidney,HGNC:23091,B (gene),SLC5A11
kidney,HGNC:14430,B (gene),SLC13A3
kidney,HGNC:32017,B (gene),ACSM2A
kidney,UBERON:0001290,AS,proximal straight tubule segment 3
kidney,CL:4030011,CT,Proximal Tubule Cell Epithelial Segment 3
kidney,HGNC:10971,B (gene),SLC22A7
kidney,HGNC:10929,B (gene),SLC17A1
kidney,HGNC:21637,B (gene),SATB2
kidney,HGNC:18210,B (gene),MOGAT1
kidney,UBERON:0005096,AS,descending thin limb of loop of Henle
kidney,CL:1001111,CT,Descending Thin Limb Cell
kidney,HGNC:11255,B (gene),SPP1
kidney,HGNC:28524,B (gene),SLC44A5
kidney,HGNC:1748,B (gene),CDH1
kidney,HGNC:11255,B (protein),OSTP
kidney,HGNC:1748,B (protein),CDH1
kidney,UBERON:0005099,AS,descending thin limb of loop of Henle 1
kidney,CL:4030012,CT,Descending Thin Limb Cell Type 1
kidney,HGNC:5360,B (gene),ID1
kidney,HGNC:2303,B (gene),CPE
kidney,HGNC:6188,B (gene),JAG1
kidney,HGNC:16438,B (gene),SLC4A11
kidney,UBERON:8600037,AS,descending thin limb of loop of Henle 3
kidney,CL:4030014,CT,Descending Thin Limb Cell Type 3
kidney,HGNC:2032,B (gene),CLDN1
kidney,HGNC:10832,B (gene),SH3GL3
kidney,UBERON:0004193,AS,Loop of Henle (Thin Limb)
kidney,CL:1001107,CT,Ascending Thin Limb Cell
kidney,HGNC:2045,B (gene),CLDN3
kidney,HGNC:9459,B (gene),PROX1
kidney,HGNC:2026,B (gene),CLCNKA
kidney,UBERON:0001291,AS,Loop of Henle (Thick Limb)
kidney,CL:1001106,CT,Thick Ascending Limb Cell
kidney,HGNC:799,B (gene),ATP1A1
kidney,HGNC:799,B (protein),ATP1A1
kidney,UBERON:0001291,AS,Loop of Henle (Thick Limb/Cortex)
kidney,CL:1001109,CT,Cortical Thick Ascending Limb Cell
kidney,HGNC:33705,B (gene),TMEM207
kidney,HGNC:2037,B (gene),CLDN16
kidney,HGNC:9858,B (gene),RAP1GAP
kidney,UBERON:0001291,AS,Loop of Henle (Thick Limb/ Cortex)
kidney,UBERON:0002335,AS,Macula Densa
kidney,CL:1000850,CT,Macula Densa cell
kidney,HGNC:7872,B (gene),NOS1
kidney,HGNC:10250,B (gene),ROBO2
kidney,UBERON:0001292,AS,Distal Convolution
kidney,CL:1000849,CT,Distal Convoluted Tubule Cell
kidney,HGNC:10912,B (gene),SLC12A3
kidney,HGNC:17995,B (gene),TRPM6
kidney,HGNC:1434,B (gene),CALB1
kidney,HGNC:10527,B (gene),SALL3
kidney,CL:4030016,CT,Distal Convoluted Tubule Cell Type 1
kidney,CL:4030017,CT,Distal Convoluted Tubule Cell Type 2
kidney,HGNC:11068,B (gene),SLC8A1
kidney,HGNC:5209,B (gene),HSD11B2
kidney,HGNC:10602,B (gene),SCNN1G
kidney,HGNC:3145,B (gene),TRPV5
kidney,UBERON:0005097,AS,Connecting Tubule
kidney,CL:1000768,CT,Connecting Tubule Cell
kidney,HGNC:4172,B (gene),GATA3
kidney,HGNC:10588,B (gene),SCN2A
kidney,CL:4030018,CT,Connecting Tubule Principal Cell
kidney,CL:4030019,CT,Connecting Tubule Intercalated Cell
kidney,HGNC:1373,B (gene),CA2
kidney,HGNC:18266,B (gene),ATP6V0D2
kidney,CL:4030020,CT,Connecting Tubule Intercalated Cell Type A
kidney,HGNC:11027,B (gene),SLC4A1
kidney,HGNC:14467,B (gene),SLC26A7
kidney,HGNC:639,B (gene),AQP6
kidney,HGNC:8076,B (gene),NXPH2
kidney,CL:4030021,CT,Intercalated Cell Type B
kidney,HGNC:8818,B (gene),SLC26A4
kidney,HGNC:11035,B (gene),SLC4A9
kidney,HGNC:16112,B (gene),TLDC2
kidney,HGNC:6093,B (gene),INSRR
kidney,HGNC:23616,B (gene),SLC35F3
kidney,UBERON:0004100,AS,renal collecting system
kidney,UBERON:0001232,AS,Tubules
kidney,UBERON:0001232,AS,Collecting Duct
kidney,CL:1000454,CT,Collecting Duct Cell
kidney,HGNC:6446,B (gene),KRT8
kidney,CL:1001431,CT,Collecting Duct Principal Cell
kidney,UBERON:0004204,AS,Collecting Duct (Outer Medulla)
kidney,CL:1000716,CT,Outer Medullary Collecting Duct Principal Cell
kidney,UBERON:0004205,AS,Collecting Duct (Inner Medulla)
kidney,CL:1000454,CT,kidney collecting duct epithelial cell
kidney,ASCTB-TEMP:transitional-principal-intercalated-cell,CT,Transitional principal-intercalated cell
kidney,CL:1001432,CT,Collecting Duct Intercalated Cell
kidney,CL:4030015,CT,Collecting Duct Intercalated Cell Type A
kidney,HGNC:27220,B (gene),TMEM213
kidney,HGNC:6342,B (gene),KIT
kidney,CL:1000715,CT,Cortical Collecting Duct Intercalated Cell Type A
kidney,UBERON:0004204,AS,Collecting Duct (Medulla)
kidney,CL:1000717,CT,Outer Medullary Collecting Duct Intercalated Cell Type A
kidney,HGNC:1437,B (gene),CALCA
kidney,CL:0002201,CT,Intercalated Cell Type B
kidney,HGNC:8031,B (gene),NTRK1
kidney,UBERON:0004203,AS,Collecting Duct
kidney,CL:1000715,CT,Cortical Collecting Duct Intercalated Cell Type B
kidney,UBERON:0006544,AS,Vessels
kidney,UBERON:0003517,AS,Kidney Blood Vessel
kidney,UBERON:0001986,AS,Endothelium (non glomerular)
kidney,CL:0000115,CT,Endothelial Cell
kidney,HGNC:8823,B (gene),PECAM1
kidney,HGNC:8823,B (protein),CD31
kidney,UBERON:0034884,AS,Juxtaglomerular Arteriole
kidney,UBERON:0004639,AS,Afferent Arteriole
kidney,CL:1001096,CT,Afferent Arteriole Endothelial Cell
kidney,HGNC:10918,B (gene),SLC14A1
kidney,HGNC:18122,B (gene),SOX17
kidney,UBERON:0004640,AS,Efferent Arteriole
kidney,CL:1001099,CT,Efferent Arteriole Endothelial cell
kidney,UBERON:0003527,AS,Kidney Capillary
kidney,UBERON:0005272,AS,Peritubular Capillary
kidney,UBERON:0012441,AS,Endothelium (non glomerular)
kidney,CL:1001033,CT,Peritubular Capillary Endothelial Cell
kidney,HGNC:9845,B (gene),RAMP3
kidney,HGNC:13635,B (gene),PLVAP
kidney,HGNC:2959,B (gene),DNASE1L3
kidney,UBERON:0004726,AS,Vasa Recta
kidney,HGNC:26183,B (gene),MCTP1
kidney,UBERON:0009091,AS,Ascending Vasa Recta
kidney,CL:1001131,CT,Ascending Vasa Recta Endothelial Cell
kidney,HGNC:7976,B (gene),NR2F2
kidney,HGNC:4460,B (gene),GPM6A
kidney,ASCTB-TEMP:kidney-lymphatic-vessel,AS,Kidney Lymphatic Vessel
kidney,UBERON:0002042,AS,Endothelium (non glomerular)
kidney,CL:0002138,CT,Lymphatic Endothelial Cell
kidney,HGNC:7178,B (gene),MMRN1
kidney,HGNC:11592,B (gene),TBX1
kidney,CL:1001318,CT,Vascular Smooth Muscle Cell/Pericyte (general)
kidney,HGNC:11553,B (gene),TAGLN
kidney,HGNC:130,B (gene),ACTA2
kidney,HGNC:7569,B (gene),MYH11
kidney,HGNC:8033,B (gene),NTRK3
kidney,HGNC:234,B (gene),ADCY3
kidney,HGNC:26295,B (gene),CCDC102B
kidney,HGNC:6934,B (gene),MCAM
kidney,CL:0019018,CT,Vascular Smooth Muscle Cell
kidney,HGNC:10002,B (gene),RGS6
kidney,HGNC:277,B (gene),ADRA1A
kidney,HGNC:15710,B (gene),LDB3
kidney,UBERON:0002303,AS,Juxtaglomerular Apparatus
kidney,CL:0000648,CT,Juxtaglomerular granular cell (Renin positive)
kidney,HGNC:9958,B (gene),REN
kidney,CL:1000692,CT,Fibroblast
kidney,HGNC:2705,B (gene),DCN
kidney,HGNC:14881,B (gene),ZEB2
kidney,HGNC:1346,B (gene),C7
kidney,HGNC:6724,B (gene),LUM
kidney,HGNC:2197,B (gene),COL1A1
kidney,HGNC:2198,B (gene),COL1A2
kidney,CL:4030022,CT,Medullary Fibroblast
kidney,HGNC:11509,B (gene),SYT1
kidney,HGNC:24039,B (gene),CLMP
kidney,HGNC:7656,B (gene),NCAM1
kidney,HGNC:5318,B (gene),TNC
kidney,HGNC:6277,B (gene),KCNK2
kidney,CL:1000691,CT,Myofibroblast
kidney,HGNC:20391,B (gene),SULF1
kidney,HGNC:2193,B (gene),COL16A1
kidney,HGNC:2209,B (gene),COL5A1
kidney,CL:0000738,CT,Leukocyte
kidney,HGNC:9666,B (gene),PTPRC
kidney,CL:1000695,CT,M2-Macrophage
kidney,HGNC:1631,B (gene),CD163
kidney,HGNC:6024,B (gene),IL7R
kidney,HGNC:1628,B (gene),CD14
kidney,HGNC:6152,B (gene),ITGAX
kidney,HGNC:7228,B (gene),MRC1
kidney,HGNC:4947,B (gene),HLA-DRA
kidney,CL:0000875,CT,non Classical Monocyte
kidney,HGNC:3619,B (gene),FCGR3A
kidney,CL:0000623,CT,Natural Killer Cell
kidney,HGNC:7830,B (gene),NKG7
kidney,HGNC:4414,B (gene),GNLY
kidney,HGNC:4708,B (gene),GZMA
kidney,HGNC:10473,B (gene),RUNX3
kidney,CL:0000814,CT,Natural Killer T Cell
kidney,HGNC:16892,B (gene),CD96
kidney,HGNC:1677,B (gene),CD247
kidney,HGNC:1675,B (gene),CD3G
kidney,CL:0001056,CT,Dendritic Cell (general)
kidney,HGNC:613,B (gene),APOE
kidney,HGNC:1636,B (gene),CD1C
kidney,HGNC:1638,B (gene),CD1E
kidney,HGNC:3609,B (gene),FCER1A
kidney,CL:0000990,CT,Dendritic Cell (classical)
kidney,HGNC:3765,B (gene),FLT3
kidney,HGNC:26705,B (gene),CLEC9A
kidney,CL:0001058,CT,Dendritic Cell (plasmatoid)
kidney,HGNC:6012,B (gene),IL3RA
kidney,CL:0000576,CT,Monocyte
kidney,HGNC:1241,B (gene),C1QA
kidney,CL:0000113,CT,mononuclear phagocyte
kidney,ASCTB-TEMP:monocyte-derived-cell,CT,Monocyte Derived Cell
kidney,HGNC:7376,B (gene),MSR1
kidney,HGNC:4942,B (gene),HLA-DQA1
kidney,HGNC:4948,B (gene),HLA-DRB1
kidney,HGNC:2435,B (gene),CSF2RA
kidney,HGNC:12339,B (gene),TRPM2
kidney,CL:0000084,CT,T Cell
kidney,HGNC:1673,B (gene),CD3D
kidney,HGNC:11935,B (gene),CD40LG
kidney,CL:0000910,CT,Cytotoxic T Cell
kidney,HGNC:10630,B (gene),CCL4
kidney,HGNC:10632,B (gene),CCL5
kidney,CL:0000815,CT,regulatory T cell
kidney,HGNC:6106,B (gene),FOXP3
kidney,CL:0000236,CT,B cell
kidney,HGNC:5713,B (gene),JCHAIN
kidney,HGNC:1698,B (gene),CD79A
kidney,HGNC:7315,B (gene),MS4A1
kidney,CL:0000786,CT,Plasma cell
kidney,HGNC:30125,B (gene),MZB1
kidney,HGNC:18508,B (gene),FCRL5
kidney,HGNC:5716,B (gene),IGKC
kidney,CL:0000775,CT,Neutrophil
kidney,HGNC:10499,B (gene),S100A9
kidney,HGNC:10498,B (gene),S100A8
kidney,HGNC:3620,B (gene),FCGR3B
kidney,HGNC:2439,B (gene),CSF3R
kidney,CL:0000097,CT,Mast cell
kidney,HGNC:2298,B (gene),CPA3
kidney,HGNC:7316,B (gene),MS4A2
kidney,UBERON:0001228,AS,Papilla
kidney,UBERON:0009095,AS,Papillary Tip
kidney,ASCTB-TEMP:papillary-tip-epithelium,AS,Papillary Tip Epithelium
kidney,CL:1000597,CT,Papillary Tip Epithelial Cell
kidney,HGNC:6442,B (gene),KRT5
kidney,HGNC:15979,B (gene),TP63
kidney,HGNC:4554,B (gene),GPX2
knee,UBERON:0001465,AS,knee
knee,UBERON:0001485,AS,knee joint
knee,UBERON:0009980,AS,Distal Femur
knee,UBERON:0009984,AS,Medial Condyle
knee,UBERON:0010996,AS,Articular Cartilage of femur
knee,CL:1001607,CT,articular chondrocyte of the femur
knee,ASCTB-TEMP:regulatory-chondrocyte-1,CT,Regulatory Chondrocyte 1
knee,HGNC:16039,B (gene),ANGPTL4
knee,HGNC:1932,B (gene),CHI3L1
knee,HGNC:1933,B (gene),CHI3L2
knee,ASCTB-TEMP:regulatory-chondrocyte-2,CT,Regulatory Chondrocyte 2
knee,HGNC:7399,B (gene),MT1G
knee,HGNC:7397,B (gene),MT1E
knee,HGNC:7400,B (gene),MT1H
knee,ASCTB-TEMP:effector-chondrocyte,CT,Effector Chondrocyte
knee,HGNC:11374,B (gene),STC2
knee,HGNC:1909,B (gene),CHAD
knee,HGNC:5476,B (gene),IGFBP7
knee,ASCTB-TEMP:prefibrocartilage-chondrocyte,CT,Prefibrocartilage Chondrocyte
knee,HGNC:9364,B (gene),PRG4
knee,HGNC:2200,B (gene),COL2A1
knee,HGNC:18831,B (gene),CTHRC1
knee,ASCTB-TEMP:fibrocartilage-chondrocyte-1,CT,Fibrocartilage Chondrocyte 1
knee,HGNC:29663,B (gene),MSMP
knee,HGNC:2201,B (gene),COL3A1
knee,HGNC:2198,B (gene),COL1A2
knee,ASCTB-TEMP:fibrocartilage-chondrocyte-2,CT,Fibrocartilage Chondrocyte 2
knee,HGNC:5474,B (gene),IGFBP5
knee,ASCTB-TEMP:homeostatic-chodrocyte,CT,Homeostatic Chodrocyte
knee,HGNC:7173,B (gene),MMP3
knee,HGNC:10618,B (gene),CCL2
knee,HGNC:3040,B (gene),RCAN1
knee,ASCTB-TEMP:reparative-chondrocyte,CT,Reparative Chondrocyte
knee,HGNC:1980,B (gene),CILP
knee,HGNC:6664,B (gene),LOX
knee,HGNC:319,B (gene),ACAN
knee,ASCTB-TEMP:prehypertrophic-chondrocyte,CT,Prehypertrophic Chondrocyte
knee,HGNC:3971,B (gene),FST
knee,HGNC:38675,B (gene),C11orf96
knee,HGNC:6066,B (gene),INHBA
knee,CL:0000743,CT,Hypertrophic Chondrocyte
knee,HGNC:5341,B (gene),IBSP
knee,HGNC:11255,B (gene),SPP1
knee,HGNC:2185,B (gene),COL10A1
knee,UBERON:0009985,AS,Lateral Condyle
large_intestine,UBERON:0000059,AS,large intestine
large_intestine,UBERON:0000569,AS,ileocecal valve
large_intestine,UBERON:0000317,AS,mucosa
large_intestine,UBERON:0000397,AS,epithelium
large_intestine,CL:0002071,CT,absorptive
large_intestine,HGNC:20412,B (gene),keratin 20
large_intestine,HGNC:17106,B (gene),BEST4
large_intestine,HGNC:20412,B (protein),keratin 20
large_intestine,HGNC:17106,B (protein),BEST4
large_intestine,CL:1000321,CT,goblet
large_intestine,HGNC:7512,B (gene),MUC2
large_intestine,HGNC:7512,B (protein),MUC2
large_intestine,UBERON:0001984,AS,crypt of Lieberkuhn of large intestine
large_intestine,UBERON:0011184,AS,epithelium
large_intestine,CL:0009016,CT,epithelial stem cell
large_intestine,HGNC:26896,B (gene),RGMB
large_intestine,HGNC:11204,B (gene),SOX9
large_intestine,HGNC:1681,B (gene),CD44
large_intestine,HGNC:4504,B (gene),Lgr5
large_intestine,HGNC:17360,B (gene),LRIG1
large_intestine,HGNC:20323,B (gene),SMOC2
large_intestine,HGNC:26896,B (protein),RGMB
large_intestine,HGNC:11204,B (protein),SOX9
large_intestine,HGNC:1681,B (protein),CD44
large_intestine,HGNC:4504,B (protein),Lgr5
large_intestine,HGNC:17360,B (protein),LRIG1
large_intestine,HGNC:20323,B (protein),SMOC2
large_intestine,CL:0009009,CT,Paneth
large_intestine,HGNC:2764,B (gene),DEFA5
large_intestine,HGNC:2764,B (protein),DFA5
large_intestine,CL:0000165,CT,neuroendocrine
large_intestine,HGNC:1929,B (gene),chromogranin A
large_intestine,HGNC:11506,B (gene),synaptophysin
large_intestine,HGNC:6090,B (gene),INSM1
large_intestine,HGNC:6088,B (gene),INSL5
large_intestine,HGNC:1929,B (protein),chromogranin A
large_intestine,HGNC:11506,B (protein),synaptophysin
large_intestine,HGNC:6090,B (protein),INSM1
large_intestine,HGNC:6088,B (protein),INSL5
large_intestine,CL:0009011,CT,transient amplifying cell
large_intestine,CL:0019032,CT,tuft cell
large_intestine,HGNC:2700,B (gene),DCLK1
large_intestine,HGNC:14323,B (gene),TRPM5
large_intestine,HGNC:19864,B (gene),POU2F3
large_intestine,HGNC:9604,B (gene),PTGS1
large_intestine,HGNC:2700,B (protein),DCLK1
large_intestine,HGNC:14323,B (protein),TRPM5
large_intestine,HGNC:19864,B (protein),POU2F3
large_intestine,HGNC:9604,B (protein),PTGS1
large_intestine,UBERON:0000397,AS,lymphocyte
large_intestine,CL:0000915,CT,surface intraepithelial CD8+ alph alpha positive alpha/beta lymphocyte
large_intestine,HGNC:1676,B (gene),CD3
large_intestine,HGNC:1695,B (gene),CD7
large_intestine,HGNC:1639,B (gene),CD2
large_intestine,HGNC:1685,B (gene),CD5
large_intestine,HGNC:1673,B (gene),CD3-TCR
large_intestine,HGNC:1706,B (gene),CD8
large_intestine,HGNC:1676,B (protein),CD3
large_intestine,HGNC:1695,B (protein),CD7
large_intestine,HGNC:1639,B (protein),CD2
large_intestine,HGNC:1685,B (protein),CD5
large_intestine,HGNC:1673,B (protein),TCR alpha/beta
large_intestine,HGNC:1706,B (protein),CD8
large_intestine,CL:0000802,CT,surface intraepithelial CD8+ lymphocyte gamma/delta
large_intestine,HGNC:1673,B (protein),TCR gamma/delta
large_intestine,HGNC:1706,B (protein),
large_intestine,CL:0000796,CT,surface intraepithelial CD8+ alph beta positive alpha/beta lymphocyte
large_intestine,UBERON:0000397,AS,lymphcyte
large_intestine,CL:0000793,CT,surface intraepithelial CD4+ lymphocyte
large_intestine,HGNC:1678,B (gene),CD4
large_intestine,HGNC:1695,B (protein),CD2
large_intestine,HGNC:1678,B (protein),CD4
large_intestine,CL:0000935,CT,surface intraepithelial CD4-CD8- lymphocyte alpha/beta
large_intestine,UBERON:0007177,AS,lamina propria
large_intestine,ASCTB-TEMP:subepithelial-membrane,CT,subepithelial membrane
large_intestine,HGNC:130,B (gene),aSMA
large_intestine,HGNC:130,B (protein),aSMA
large_intestine,ASCTB-TEMP:pericryptal-fibroblastic-sheath,CT,pericryptal fibroblastic sheath
large_intestine,HGNC:12781,B (gene),WNT2B
large_intestine,HGNC:20866,B (gene),RSPO3
large_intestine,CL:0002144,CT,capillary endothelium
large_intestine,HGNC:8823,B (gene),CD31
large_intestine,HGNC:1662,B (gene),CD34
large_intestine,HGNC:1663,B (gene),CD36
large_intestine,HGNC:8823,B (protein),CD31
large_intestine,HGNC:1662,B (protein),CD34
